matrix time rows cols nnz iters method
lp_sc105/lp_sc105.mtx 0.000942994 105 163 340 1024 best
lp_sc205/lp_sc205.mtx 0.00191495 205 317 665 1024 native
lp_sc205/lp_sc205.mtx 0.00169784 205 317 665 1024 best
lp_sc50a/lp_sc50a.mtx 0.000455065 50 78 160 1024 native
lp_sc50a/lp_sc50a.mtx 0.00049529 50 78 160 1024 best
lp_sc50b/lp_sc50b.mtx 0.000405333 50 78 148 1024 native
lp_sc50b/lp_sc50b.mtx 0.000371369 50 78 148 1024 best
lp_scagr25/lp_scagr25.mtx 0.00398903 471 671 1725 1024 native
lp_scagr25/lp_scagr25.mtx 0.00316909 471 671 1725 1024 best
lp_scagr7/lp_scagr7.mtx 0.00121064 129 185 465 1024 native
lp_scagr7/lp_scagr7.mtx 0.000844579 129 185 465 1024 best
lp_scfxm1/lp_scfxm1.mtx 0.00810252 330 600 2732 1024 native
lp_scfxm1/lp_scfxm1.mtx 0.00816416 330 600 2732 1024 best
lp_scfxm2/lp_scfxm2.mtx 0.0144228 660 1200 5469 1024 native
lp_scfxm2/lp_scfxm2.mtx 0.0143802 660 1200 5469 1024 best
lp_scfxm3/lp_scfxm3.mtx 0.0213067 990 1800 8206 1024 native
lp_scfxm3/lp_scfxm3.mtx 0.02162 990 1800 8206 1024 best
lp_scorpion/lp_scorpion.mtx 0.00450988 388 466 1534 1024 native
lp_scorpion/lp_scorpion.mtx 0.00394999 388 466 1534 1024 best
lp_scrs8/lp_scrs8.mtx 0.00716966 490 1275 3288 1024 native
lp_scrs8/lp_scrs8.mtx 0.00726116 490 1275 3288 1024 best
lp_scsd1/lp_scsd1.mtx 0.00393992 77 760 2388 1024 native
lp_scsd1/lp_scsd1.mtx 0.00447815 77 760 2388 1024 best
lp_scsd6/lp_scsd6.mtx 0.00710656 147 1350 4316 1024 native
lp_scsd6/lp_scsd6.mtx 0.00721751 147 1350 4316 1024 best
lp_scsd8/lp_scsd8.mtx 0.0130241 397 2750 8584 1024 native
lp_scsd8/lp_scsd8.mtx 0.0137161 397 2750 8584 1024 best
lp_sctap1/lp_sctap1.mtx 0.00533588 300 660 1872 1024 native
lp_sctap1/lp_sctap1.mtx 0.00377266 300 660 1872 1024 best
lp_sctap2/lp_sctap2.mtx 0.011559 1090 2500 7334 1024 native
lp_sctap2/lp_sctap2.mtx 0.0116411 1090 2500 7334 1024 best
lp_sctap3/lp_sctap3.mtx 0.0155627 1480 3340 9734 1024 native
lp_sctap3/lp_sctap3.mtx 0.0156864 1480 3340 9734 1024 best
lp_share1b/lp_share1b.mtx 0.00313649 117 253 1179 1024 native
lp_share1b/lp_share1b.mtx 0.00337088 117 253 1179 1024 best
lp_share2b/lp_share2b.mtx 0.00220448 96 162 777 1024 native
lp_share2b/lp_share2b.mtx 0.00203443 96 162 777 1024 best
lp_shell/lp_shell.mtx 0.0109578 536 1777 3558 1024 native
lp_shell/lp_shell.mtx 0.011034 536 1777 3558 1024 best
lp_ship04l/lp_ship04l.mtx 0.0118311 402 2166 6380 1024 native
lp_ship04l/lp_ship04l.mtx 0.0116398 402 2166 6380 1024 best
lp_ship04s/lp_ship04s.mtx 0.00791435 402 1506 4400 1024 native
lp_ship04s/lp_ship04s.mtx 0.00840887 402 1506 4400 1024 best
lp_ship08l/lp_ship08l.mtx 0.0230944 778 4363 12882 1024 native
lp_ship08l/lp_ship08l.mtx 0.0232812 778 4363 12882 1024 best
lp_ship08s/lp_ship08s.mtx 0.0129638 778 2467 7194 1024 native
lp_ship08s/lp_ship08s.mtx 0.0129373 778 2467 7194 1024 best
lp_ship12l/lp_ship12l.mtx 0.0298267 1151 5533 16276 1024 native
lp_ship12l/lp_ship12l.mtx 0.0298492 1151 5533 16276 1024 best
lp_ship12s/lp_ship12s.mtx 0.0163871 1151 2869 8284 1024 native
lp_ship12s/lp_ship12s.mtx 0.0163149 1151 2869 8284 1024 best
lp_sierra/lp_sierra.mtx 0.0145796 1227 2735 8001 1024 native
lp_sierra/lp_sierra.mtx 0.0145939 1227 2735 8001 1024 best
lp_stair/lp_stair.mtx 0.00838954 356 614 4003 1024 native
lp_stair/lp_stair.mtx 0.00852025 356 614 4003 1024 best
lp_standata/lp_standata.mtx 0.00561707 359 1274 3230 1024 native
lp_standata/lp_standata.mtx 0.00548456 359 1274 3230 1024 best
lp_standgub/lp_standgub.mtx 0.00601425 361 1383 3339 1024 native
lp_standgub/lp_standgub.mtx 0.00570159 361 1383 3339 1024 best
lp_standmps/lp_standmps.mtx 0.00684159 467 1274 3878 1024 native
lp_standmps/lp_standmps.mtx 0.0067816 467 1274 3878 1024 best
lp_stocfor1/lp_stocfor1.mtx 0.00110347 117 165 501 1024 native
lp_stocfor1/lp_stocfor1.mtx 0.000935555 117 165 501 1024 best
lp_stocfor2/lp_stocfor2.mtx 0.0167265 2157 3045 9357 1024 native
lp_stocfor2/lp_stocfor2.mtx 0.0166523 2157 3045 9357 1024 best
lp_stocfor3/lp_stocfor3.mtx 0.117757 16675 23541 76473 1024 native
lp_stocfor3/lp_stocfor3.mtx 0.120445 16675 23541 76473 1024 best
lp_truss/lp_truss.mtx 0.0433761 1000 8806 27836 1024 native
lp_truss/lp_truss.mtx 0.0437458 1000 8806 27836 1024 best
lp_tuff/lp_tuff.mtx 0.00892604 333 628 4561 1024 native
lp_tuff/lp_tuff.mtx 0.00857638 333 628 4561 1024 best
lp_vtp_base/lp_vtp_base.mtx 0.00222564 198 346 1051 1024 native
lp_vtp_base/lp_vtp_base.mtx 0.00258705 198 346 1051 1024 best
lp_wood1p/lp_wood1p.mtx 0.096444 244 2595 70216 1024 native
lp_wood1p/lp_wood1p.mtx 0.0967229 244 2595 70216 1024 best
lp_woodw/lp_woodw.mtx 0.0595404 1098 8418 37487 1024 native
lp_woodw/lp_woodw.mtx 0.0602068 1098 8418 37487 1024 best
lpi_bgdbg1/lpi_bgdbg1.mtx 0.0060801 348 629 1662 1024 native
lpi_bgdbg1/lpi_bgdbg1.mtx 0.00610309 348 629 1662 1024 best
lpi_bgetam/lpi_bgetam.mtx 0.00477164 400 816 2537 1024 native
lpi_bgetam/lpi_bgetam.mtx 0.00433805 400 816 2537 1024 best
lpi_bgindy/lpi_bgindy.mtx 0.118752 2671 10880 66266 1024 native
lpi_bgindy/lpi_bgindy.mtx 0.118942 2671 10880 66266 1024 best
lpi_bgprtr/lpi_bgprtr.mtx 0.000151459 20 40 70 1024 native
lpi_bgprtr/lpi_bgprtr.mtx 0.000183032 20 40 70 1024 best
lpi_box1/lpi_box1.mtx 0.00141734 231 261 651 1024 native
lpi_box1/lpi_box1.mtx 0.00128298 231 261 651 1024 best
lpi_ceria3d/lpi_ceria3d.mtx 0.0368039 3576 4400 21178 1024 native
lpi_ceria3d/lpi_ceria3d.mtx 0.0370231 3576 4400 21178 1024 best
lpi_chemcom/lpi_chemcom.mtx 0.00325947 288 744 1590 1024 native
lpi_chemcom/lpi_chemcom.mtx 0.00333872 288 744 1590 1024 best
lpi_cplex1/lpi_cplex1.mtx 0.0193404 3005 5224 10947 1024 native
lpi_cplex1/lpi_cplex1.mtx 0.0191045 3005 5224 10947 1024 best
lpi_cplex2/lpi_cplex2.mtx 0.00245996 224 378 1215 1024 native
lpi_cplex2/lpi_cplex2.mtx 0.00221214 224 378 1215 1024 best
lpi_ex72a/lpi_ex72a.mtx 0.00119109 197 215 467 1024 native
lpi_ex72a/lpi_ex72a.mtx 0.00105798 197 215 467 1024 best
lpi_ex73a/lpi_ex73a.mtx 0.0011657 193 211 457 1024 native
lpi_ex73a/lpi_ex73a.mtx 0.00117552 193 211 457 1024 best
lpi_forest6/lpi_forest6.mtx 0.0005434 66 131 246 1024 native
lpi_forest6/lpi_forest6.mtx 0.000487386 66 131 246 1024 best
lpi_galenet/lpi_galenet.mtx 5.4572e-05 8 14 22 1024 native
lpi_galenet/lpi_galenet.mtx 6.6189e-05 8 14 22 1024 best
lpi_gosh/lpi_gosh.mtx 0.167434 3792 13455 99953 1024 native
lpi_gosh/lpi_gosh.mtx 0.156376 3792 13455 99953 1024 best
lpi_gran/lpi_gran.mtx 0.0391177 2658 2525 20111 1024 native
lpi_gran/lpi_gran.mtx 0.0391548 2658 2525 20111 1024 best
lpi_greenbea/lpi_greenbea.mtx 0.0661301 2393 5596 31074 1024 native
lpi_greenbea/lpi_greenbea.mtx 0.0663104 2393 5596 31074 1024 best
lpi_itest2/lpi_itest2.mtx 6.1866e-05 9 13 26 1024 native
lpi_itest2/lpi_itest2.mtx 7.1987e-05 9 13 26 1024 best
lpi_itest6/lpi_itest6.mtx 7.121e-05 11 17 29 1024 native
lpi_itest6/lpi_itest6.mtx 8.0726e-05 11 17 29 1024 best
lpi_klein1/lpi_klein1.mtx 0.00206056 54 108 750 1024 native
lpi_klein1/lpi_klein1.mtx 0.00188596 54 108 750 1024 best
lpi_klein2/lpi_klein2.mtx 0.012687 477 531 5062 1024 native
lpi_klein2/lpi_klein2.mtx 0.0123848 477 531 5062 1024 best
lpi_klein3/lpi_klein3.mtx 0.0289544 994 1082 13101 1024 native
lpi_klein3/lpi_klein3.mtx 0.0290209 994 1082 13101 1024 best
lpi_mondou2/lpi_mondou2.mtx 0.0037243 312 604 1208 1024 native
lpi_mondou2/lpi_mondou2.mtx 0.00485069 312 604 1208 1024 best
lpi_pang/lpi_pang.mtx 0.00888983 361 741 2933 1024 native
lpi_pang/lpi_pang.mtx 0.00821221 361 741 2933 1024 best
lpi_pilot4i/lpi_pilot4i.mtx 0.0101071 410 1123 5264 1024 native
lpi_pilot4i/lpi_pilot4i.mtx 0.010268 410 1123 5264 1024 best
lpi_qual/lpi_qual.mtx 0.00539684 323 464 1646 1024 native
lpi_qual/lpi_qual.mtx 0.004537 323 464 1646 1024 best
lpi_reactor/lpi_reactor.mtx 0.00696499 318 808 2591 1024 native
lpi_reactor/lpi_reactor.mtx 0.0073178 318 808 2591 1024 best
lpi_refinery/lpi_refinery.mtx 0.00464235 323 464 1626 1024 native
lpi_refinery/lpi_refinery.mtx 0.00463019 323 464 1626 1024 best
lpi_vol1/lpi_vol1.mtx 0.00445091 323 464 1646 1024 native
lpi_vol1/lpi_vol1.mtx 0.0042372 323 464 1646 1024 best
lpi_woodinfe/lpi_woodinfe.mtx 0.000449944 35 89 140 1024 native
lpi_woodinfe/lpi_woodinfe.mtx 0.000486444 35 89 140 1024 best
li/li.mtx 3.82219 22695 22695 1350309 1024 native
li/li.mtx 1.38661 22695 22695 1350309 1024 best
pli/pli.mtx 3.79051 22695 22695 1350309 1024 native
pli/pli.mtx 1.40987 22695 22695 1350309 1024 best
lhr01/lhr01.mtx 0.0323658 1477 1477 18592 1024 native
lhr01/lhr01.mtx 0.0315997 1477 1477 18592 1024 best
lhr02/lhr02.mtx 0.0630493 2954 2954 37206 1024 native
lhr02/lhr02.mtx 0.0631436 2954 2954 37206 1024 best
lhr04/lhr04.mtx 0.126804 4101 4101 82682 1024 native
lhr04/lhr04.mtx 0.126277 4101 4101 82682 1024 best
lhr04c/lhr04c.mtx 0.124917 4101 4101 82682 1024 native
lhr04c/lhr04c.mtx 0.125356 4101 4101 82682 1024 best
lhr07/lhr07.mtx 0.329034 7337 7337 156508 1024 native
lhr07/lhr07.mtx 0.360474 7337 7337 156508 1024 best
lhr07c/lhr07c.mtx 0.310195 7337 7337 156508 1024 native
lhr07c/lhr07c.mtx 0.311431 7337 7337 156508 1024 best
lhr10/lhr10.mtx 0.757517 10672 10672 232633 1024 native
lhr10/lhr10.mtx 0.460603 10672 10672 232633 1024 best
lhr10c/lhr10c.mtx 0.758518 10672 10672 232633 1024 native
lhr10c/lhr10c.mtx 0.4239 10672 10672 232633 1024 best
lhr11/lhr11.mtx 0.73755 10964 10964 233741 1024 native
lhr11/lhr11.mtx 0.430353 10964 10964 233741 1024 best
lhr11c/lhr11c.mtx 0.759606 10964 10964 233741 1024 native
lhr11c/lhr11c.mtx 0.439364 10964 10964 233741 1024 best
lhr14/lhr14.mtx 0.983313 14270 14270 307858 1024 native
lhr14/lhr14.mtx 0.538943 14270 14270 307858 1024 best
lhr14c/lhr14c.mtx 1.01063 14270 14270 307858 1024 native
lhr14c/lhr14c.mtx 0.508276 14270 14270 307858 1024 best
lhr34/lhr34.mtx 2.46625 35152 35152 764014 1024 native
lhr34/lhr34.mtx 1.07358 35152 35152 764014 1024 best
lhr34c/lhr34c.mtx 2.39738 35152 35152 764014 1024 native
lhr34c/lhr34c.mtx 1.08613 35152 35152 764014 1024 best
lhr71/lhr71.mtx 4.67663 70304 70304 1528092 1024 native
lhr71/lhr71.mtx 1.75237 70304 70304 1528092 1024 best
lhr71c/lhr71c.mtx 4.6776 70304 70304 1528092 1024 native
lhr71c/lhr71c.mtx 1.72594 70304 70304 1528092 1024 best
finan512/finan512.mtx 2.4953 74752 74752 596992 1024 native
finan512/finan512.mtx 1.08559 74752 74752 596992 1024 best
pfinan512/pfinan512.mtx 2.51964 74752 74752 596992 1024 native
pfinan512/pfinan512.mtx 1.11741 74752 74752 596992 1024 best
bartha/barth.mtx 0.123299 6691 6691 26439 1024 native
bartha/barth.mtx 0.123241 6691 6691 26439 1024 best
barth4a/barth4.mtx 0.0487137 6019 6019 23492 1024 native
barth4a/barth4.mtx 0.0489448 6019 6019 23492 1024 best
barth5a/barth5.mtx 0.171801 15606 15606 61484 1024 native
barth5a/barth5.mtx 0.172134 15606 15606 61484 1024 best
nasa1824/nasa1824.mtx 0.0694016 1824 1824 39208 1024 native
nasa1824/nasa1824.mtx 0.0696037 1824 1824 39208 1024 best
nasa2146/nasa2146.mtx 0.0982855 2146 2146 72250 1024 native
nasa2146/nasa2146.mtx 0.0997967 2146 2146 72250 1024 best
nasa2910/nasa2910.mtx 0.387454 2910 2910 174296 1024 native
nasa2910/nasa2910.mtx 0.406209 2910 2910 174296 1024 best
nasa4704/nasa4704.mtx 0.176772 4704 4704 104756 1024 native
nasa4704/nasa4704.mtx 0.17556 4704 4704 104756 1024 best
nasasrb/nasasrb.mtx 7.45139 54870 54870 2677324 1024 native
nasasrb/nasasrb.mtx 2.44741 54870 54870 2677324 1024 best
apwt/pwt.mtx 1.2024 36519 36519 326107 1024 native
apwt/pwt.mtx 0.668682 36519 36519 326107 1024 best
ashuttle_eddy/shuttle_eddy.mtx 0.141037 10429 10429 103599 1024 native
ashuttle_eddy/shuttle_eddy.mtx 0.165129 10429 10429 103599 1024 best
askirt/skirt.mtx 0.649018 12598 12598 196520 1024 native
askirt/skirt.mtx 0.411021 12598 12598 196520 1024 best
nemeth01/nemeth01.mtx 1.93802 9506 9506 725054 1024 native
nemeth01/nemeth01.mtx 0.906694 9506 9506 725054 1024 best
nemeth02/nemeth02.mtx 1.15883 9506 9506 394808 1024 native
nemeth02/nemeth02.mtx 0.597966 9506 9506 394808 1024 best
nemeth03/nemeth03.mtx 1.16814 9506 9506 394808 1024 native
nemeth03/nemeth03.mtx 0.601161 9506 9506 394808 1024 best
nemeth04/nemeth04.mtx 1.17235 9506 9506 394808 1024 native
nemeth04/nemeth04.mtx 0.59831 9506 9506 394808 1024 best
nemeth05/nemeth05.mtx 1.15983 9506 9506 394808 1024 native
nemeth05/nemeth05.mtx 0.567576 9506 9506 394808 1024 best
nemeth06/nemeth06.mtx 1.15549 9506 9506 394808 1024 native
nemeth06/nemeth06.mtx 0.587593 9506 9506 394808 1024 best
nemeth07/nemeth07.mtx 1.16094 9506 9506 394812 1024 native
nemeth07/nemeth07.mtx 0.587351 9506 9506 394812 1024 best
nemeth08/nemeth08.mtx 1.16197 9506 9506 394816 1024 native
nemeth08/nemeth08.mtx 0.592968 9506 9506 394816 1024 best
nemeth09/nemeth09.mtx 1.15705 9506 9506 395506 1024 native
nemeth09/nemeth09.mtx 0.580889 9506 9506 395506 1024 best
nemeth10/nemeth10.mtx 1.17734 9506 9506 401448 1024 native
nemeth10/nemeth10.mtx 0.591046 9506 9506 401448 1024 best
nemeth11/nemeth11.mtx 1.21102 9506 9506 408264 1024 native
nemeth11/nemeth11.mtx 0.606593 9506 9506 408264 1024 best
nemeth12/nemeth12.mtx 1.2954 9506 9506 446818 1024 native
nemeth12/nemeth12.mtx 0.655709 9506 9506 446818 1024 best
nemeth13/nemeth13.mtx 1.36901 9506 9506 474472 1024 native
nemeth13/nemeth13.mtx 0.681815 9506 9506 474472 1024 best
nemeth14/nemeth14.mtx 1.43186 9506 9506 496144 1024 native
nemeth14/nemeth14.mtx 0.688314 9506 9506 496144 1024 best
nemeth15/nemeth15.mtx 1.46502 9506 9506 539802 1024 native
nemeth15/nemeth15.mtx 0.773686 9506 9506 539802 1024 best
nemeth16/nemeth16.mtx 1.5911 9506 9506 587012 1024 native
nemeth16/nemeth16.mtx 0.798031 9506 9506 587012 1024 best
nemeth17/nemeth17.mtx 1.669 9506 9506 629620 1024 native
nemeth17/nemeth17.mtx 0.84905 9506 9506 629620 1024 best
nemeth18/nemeth18.mtx 1.89357 9506 9506 695234 1024 native
nemeth18/nemeth18.mtx 0.888378 9506 9506 695234 1024 best
nemeth19/nemeth19.mtx 2.17633 9506 9506 818302 1024 native
nemeth19/nemeth19.mtx 0.973695 9506 9506 818302 1024 best
nemeth20/nemeth20.mtx 2.58103 9506 9506 971870 1024 native
nemeth20/nemeth20.mtx 1.09083 9506 9506 971870 1024 best
nemeth21/nemeth21.mtx 3.04039 9506 9506 1173746 1024 native
nemeth21/nemeth21.mtx 1.22353 9506 9506 1173746 1024 best
nemeth22/nemeth22.mtx 3.50537 9506 9506 1358832 1024 native
nemeth22/nemeth22.mtx 1.36163 9506 9506 1358832 1024 best
nemeth23/nemeth23.mtx 3.84226 9506 9506 1506810 1024 native
nemeth23/nemeth23.mtx 1.46796 9506 9506 1506810 1024 best
nemeth24/nemeth24.mtx 3.85944 9506 9506 1506550 1024 native
nemeth24/nemeth24.mtx 1.47169 9506 9506 1506550 1024 best
nemeth25/nemeth25.mtx 3.84097 9506 9506 1511758 1024 native
nemeth25/nemeth25.mtx 1.47324 9506 9506 1511758 1024 best
nemeth26/nemeth26.mtx 3.83485 9506 9506 1511760 1024 native
nemeth26/nemeth26.mtx 1.45114 9506 9506 1511760 1024 best
aft01/aft01.mtx 0.197607 8205 8205 125567 1024 native
aft01/aft01.mtx 0.16684 8205 8205 125567 1024 best
aft02/aft02.mtx 0.240744 8184 8184 127762 1024 native
aft02/aft02.mtx 0.2548 8184 8184 127762 1024 best
lp_nug05/lp_nug05.mtx 0.00174608 210 225 1050 1024 native
lp_nug05/lp_nug05.mtx 0.00160217 210 225 1050 1024 best
lp_nug06/lp_nug06.mtx 0.0033925 372 486 2232 1024 native
lp_nug06/lp_nug06.mtx 0.0036853 372 486 2232 1024 best
lp_nug07/lp_nug07.mtx 0.00526428 602 931 4214 1024 native
lp_nug07/lp_nug07.mtx 0.00539388 602 931 4214 1024 best
lp_nug08/lp_nug08.mtx 0.0089471 912 1632 7296 1024 native
lp_nug08/lp_nug08.mtx 0.00899853 912 1632 7296 1024 best
lp_nug12/lp_nug12.mtx 0.0466913 3192 8856 38304 1024 native
lp_nug12/lp_nug12.mtx 0.046845 3192 8856 38304 1024 best
lp_nug15/lp_nug15.mtx 0.125232 6330 22275 94950 1024 native
lp_nug15/lp_nug15.mtx 0.12524 6330 22275 94950 1024 best
lp_nug20/lp_nug20.mtx 1.15339 15240 72600 304800 1024 native
lp_nug20/lp_nug20.mtx 0.68552 15240 72600 304800 1024 best
lp_nug30/lp_nug30.mtx 11.9751 52260 379350 1567800 1024 native
lp_nug30/lp_nug30.mtx 2.3598 52260 379350 1567800 1024 best
xenon1/xenon1.mtx 3.83429 48600 48600 1181120 1024 native
xenon1/xenon1.mtx 1.38033 48600 48600 1181120 1024 best
xenon2/xenon2.mtx 12.1882 157464 157464 3866688 1024 native
xenon2/xenon2.mtx 3.65321 157464 157464 3866688 1024 best
3dtube/3dtube.mtx 8.82735 45330 45330 3213618 1024 native
3dtube/3dtube.mtx 2.75123 45330 45330 3213618 1024 best
cfd1/cfd1.mtx 5.69573 70656 70656 1828364 1024 native
cfd1/cfd1.mtx 1.94687 70656 70656 1828364 1024 best
cfd2/cfd2.mtx 9.7249 123440 123440 3087898 1024 native
cfd2/cfd2.mtx 3.04872 123440 123440 3087898 1024 best
gearbox/gearbox.mtx 24.8959 153746 153746 9080404 1024 native
gearbox/gearbox.mtx 8.99208 153746 153746 9080404 1024 best
struct3/struct3.mtx 3.88895 53570 53570 1173694 1024 native
struct3/struct3.mtx 1.44945 53570 53570 1173694 1024 best
struct4/struct4.mtx 0.691719 4350 4350 237798 1024 native
struct4/struct4.mtx 0.400715 4350 4350 237798 1024 best
shyy161/shyy161.mtx 1.24269 76480 76480 329762 1024 native
shyy161/shyy161.mtx 0.910134 76480 76480 329762 1024 best
shyy41/shyy41.mtx 0.0285845 4720 4720 20042 1024 native
shyy41/shyy41.mtx 0.0285073 4720 4720 20042 1024 best
bbmat/bbmat.mtx 5.23681 38744 38744 1771722 1024 native
bbmat/bbmat.mtx 1.77333 38744 38744 1771722 1024 best
olafu/olafu.mtx 2.78419 16146 16146 1015156 1024 native
olafu/olafu.mtx 1.14521 16146 16146 1015156 1024 best
raefsky1/raefsky1.mtx 0.818212 3242 3242 294276 1024 native
raefsky1/raefsky1.mtx 0.434721 3242 3242 294276 1024 best
raefsky2/raefsky2.mtx 0.849223 3242 3242 294276 1024 native
raefsky2/raefsky2.mtx 0.460991 3242 3242 294276 1024 best
raefsky3/raefsky3.mtx 4.21617 21200 21200 1488768 1024 native
raefsky3/raefsky3.mtx 1.48336 21200 21200 1488768 1024 best
raefsky4/raefsky4.mtx 3.59728 19779 19779 1328611 1024 native
raefsky4/raefsky4.mtx 1.38284 19779 19779 1328611 1024 best
raefsky5/raefsky5.mtx 0.487781 6316 6316 168658 1024 native
raefsky5/raefsky5.mtx 0.364062 6316 6316 168658 1024 best
raefsky6/raefsky6.mtx 0.271968 3402 3402 137845 1024 native
raefsky6/raefsky6.mtx 0.237386 3402 3402 137845 1024 best
venkat01/venkat01.mtx 5.35685 62424 62424 1717792 1024 native
venkat01/venkat01.mtx 1.83977 62424 62424 1717792 1024 best
venkat25/venkat25.mtx 5.35824 62424 62424 1717792 1024 native
venkat25/venkat25.mtx 1.80951 62424 62424 1717792 1024 best
venkat50/venkat50.mtx 5.33748 62424 62424 1717792 1024 native
venkat50/venkat50.mtx 1.81252 62424 62424 1717792 1024 best
utm1700b/utm1700b.mtx 0.0443223 1700 1700 21509 1024 native
utm1700b/utm1700b.mtx 0.0446735 1700 1700 21509 1024 best
utm300/utm300.mtx 0.00778321 300 300 3155 1024 native
utm300/utm300.mtx 0.00771644 300 300 3155 1024 best
utm3060/utm3060.mtx 0.0860861 3060 3060 42211 1024 native
utm3060/utm3060.mtx 0.0861488 3060 3060 42211 1024 best
utm5940/utm5940.mtx 0.169124 5940 5940 83842 1024 native
utm5940/utm5940.mtx 0.168953 5940 5940 83842 1024 best
av41092/av41092.mtx 4.66835 41092 41092 1683902 1024 native
av41092/av41092.mtx 1.79803 41092 41092 1683902 1024 best
swang1/swang1.mtx 0.0339682 3169 3169 20841 1024 native
swang1/swang1.mtx 0.0340832 3169 3169 20841 1024 best
swang2/swang2.mtx 0.0339475 3169 3169 20841 1024 native
swang2/swang2.mtx 0.0340112 3169 3169 20841 1024 best
wang1/wang1.mtx 0.0281568 2903 2903 19093 1024 native
wang1/wang1.mtx 0.0283922 2903 2903 19093 1024 best
wang2/wang2.mtx 0.0282073 2903 2903 19093 1024 native
wang2/wang2.mtx 0.027987 2903 2903 19093 1024 best
wang3/wang3.mtx 0.551435 26064 26064 177168 1024 native
wang3/wang3.mtx 0.461027 26064 26064 177168 1024 best
wang4/wang4.mtx 0.681773 26068 26068 177196 1024 native
wang4/wang4.mtx 0.445586 26068 26068 177196 1024 best
Zhao1/Zhao1.mtx 0.526193 33861 33861 166453 1024 native
Zhao1/Zhao1.mtx 0.470515 33861 33861 166453 1024 best
Zhao2/Zhao2.mtx 0.547963 33861 33861 166453 1024 native
Zhao2/Zhao2.mtx 0.466367 33861 33861 166453 1024 best
extr1/extr1.mtx 0.0227625 2837 2837 11407 1024 native
extr1/extr1.mtx 0.0227561 2837 2837 11407 1024 best
hydr1/hydr1.mtx 0.057314 5308 5308 23752 1024 native
hydr1/hydr1.mtx 0.0683501 5308 5308 23752 1024 best
radfr1/radfr1.mtx 0.0202838 1048 1048 13299 1024 native
radfr1/radfr1.mtx 0.020776 1048 1048 13299 1024 best
rdist1/rdist1.mtx 0.148599 4134 4134 94408 1024 native
rdist1/rdist1.mtx 0.18225 4134 4134 94408 1024 best
rdist2/rdist2.mtx 0.0867927 3198 3198 56934 1024 native
rdist2/rdist2.mtx 0.0879464 3198 3198 56934 1024 best
rdist3a/rdist3a.mtx 0.099737 2398 2398 61896 1024 native
rdist3a/rdist3a.mtx 0.099807 2398 2398 61896 1024 best
k3plates/k3plates.mtx 1.16689 11107 11107 378927 1024 native
k3plates/k3plates.mtx 0.622507 11107 11107 378927 1024 best
m3plates/m3plates.mtx 0.0203977 11107 11107 6639 1024 native
m3plates/m3plates.mtx 0.0230534 11107 11107 6639 1024 best
qa8fk/qa8fk.mtx 5.31878 66127 66127 1660579 1024 native
qa8fk/qa8fk.mtx 1.78571 66127 66127 1660579 1024 best
qa8fm/qa8fm.mtx 5.30556 66127 66127 1660579 1024 native
qa8fm/qa8fm.mtx 1.78679 66127 66127 1660579 1024 best
bcsstk39/bcsstk39.mtx 5.93181 46772 46772 2089294 1024 native
bcsstk39/bcsstk39.mtx 2.03374 46772 46772 2089294 1024 best
pkustk01/pkustk01.mtx 2.84562 22044 22044 979380 1024 native
pkustk01/pkustk01.mtx 1.15579 22044 22044 979380 1024 best
pkustk02/pkustk02.mtx 2.24781 10800 10800 810000 1024 native
pkustk02/pkustk02.mtx 0.954225 10800 10800 810000 1024 best
pkustk03/pkustk03.mtx 8.70052 63336 63336 3130416 1024 native
pkustk03/pkustk03.mtx 2.81234 63336 63336 3130416 1024 best
pkustk05/pkustk05.mtx 5.97257 37164 37164 2205144 1024 native
pkustk05/pkustk05.mtx 2.04594 37164 37164 2205144 1024 best
pkustk06/pkustk06.mtx 6.99189 43164 43164 2571768 1024 native
pkustk06/pkustk06.mtx 2.3007 43164 43164 2571768 1024 best
pkustk07/pkustk07.mtx 6.35202 16860 16860 2418804 1024 native
pkustk07/pkustk07.mtx 2.12125 16860 16860 2418804 1024 best
pkustk08/pkustk08.mtx 8.43147 22209 22209 3226671 1024 native
pkustk08/pkustk08.mtx 2.70693 22209 22209 3226671 1024 best
pkustk09/pkustk09.mtx 4.45505 33960 33960 1583640 1024 native
pkustk09/pkustk09.mtx 1.58702 33960 33960 1583640 1024 best
pkustk10/pkustk10.mtx 11.964 80676 80676 4308984 1024 native
pkustk10/pkustk10.mtx 3.68867 80676 80676 4308984 1024 best
pkustk11/pkustk11.mtx 14.2536 87804 87804 5217912 1024 native
pkustk11/pkustk11.mtx 4.32617 87804 87804 5217912 1024 best
pkustk12/pkustk12.mtx 20.4238 94653 94653 7512317 1024 native
pkustk12/pkustk12.mtx 6.5603 94653 94653 7512317 1024 best
pkustk13/pkustk13.mtx 17.9568 94893 94893 6616827 1024 native
pkustk13/pkustk13.mtx 5.50041 94893 94893 6616827 1024 best
pivtol/pivtol.mtx 0.000555466 102 102 306 1024 native
pivtol/pivtol.mtx 0.000569525 102 102 306 1024 best
kim1/kim1.mtx 3.00227 38415 38415 933195 1024 native
kim1/kim1.mtx 1.18515 38415 38415 933195 1024 best
comsol/comsol.mtx 0.144243 1500 1500 97645 1024 native
comsol/comsol.mtx 0.144482 1500 1500 97645 1024 best
barth/barth.mtx 0.162826 6691 6691 46187 1024 native
