matrix time rows cols nnz iters method
n4c6-b4/n4c6-b4.mtx 0.72578 20058 5970 100290 1024 opencl
n4c6-b4/n4c6-b4.mtx 0.359912 20058 5970 100290 1024 clgpu
n4c6-b5/n4c6-b5.mtx 1.0376 51813 20058 310878 1024 native
n4c6-b5/n4c6-b5.mtx 1.25613 51813 20058 310878 1024 opencl
n4c6-b5/n4c6-b5.mtx 0.67168 51813 20058 310878 1024 clgpu
n4c6-b6/n4c6-b6.mtx 2.67664 104115 51813 728805 1024 native
n4c6-b6/n4c6-b6.mtx 2.10643 104115 51813 728805 1024 opencl
n4c6-b6/n4c6-b6.mtx 1.25613 104115 51813 728805 1024 clgpu
n4c6-b7/n4c6-b7.mtx 4.88525 163215 104115 1305720 1024 native
n4c6-b7/n4c6-b7.mtx 3.2185 163215 104115 1305720 1024 opencl
n4c6-b7/n4c6-b7.mtx 1.88365 163215 104115 1305720 1024 clgpu
n4c6-b8/n4c6-b8.mtx 7.05789 198895 163215 1790055 1024 native
n4c6-b8/n4c6-b8.mtx 4.70889 198895 163215 1790055 1024 opencl
n4c6-b8/n4c6-b8.mtx 2.36848 198895 163215 1790055 1024 clgpu
n4c6-b9/n4c6-b9.mtx 7.67611 186558 198895 1865580 1024 native
n4c6-b9/n4c6-b9.mtx 4.80601 186558 198895 1865580 1024 opencl
n4c6-b9/n4c6-b9.mtx 2.47101 186558 198895 1865580 1024 clgpu
shar_te2-b1/shar_te2-b1.mtx 0.0501275 17160 286 34320 1024 native
shar_te2-b1/shar_te2-b1.mtx 0.609902 17160 286 34320 1024 opencl
shar_te2-b1/shar_te2-b1.mtx 0.312943 17160 286 34320 1024 clgpu
shar_te2-b3/shar_te2-b3.mtx 4.57993 200200 200200 800800 1024 native
shar_te2-b3/shar_te2-b3.mtx 2.86051 200200 200200 800800 1024 opencl
shar_te2-b3/shar_te2-b3.mtx 1.75389 200200 200200 800800 1024 clgpu
case39/case39.mtx 3.25366 40216 40216 1042160 1024 native
case39/case39.mtx 4.4263 40216 40216 1042160 1024 opencl
case39/case39.mtx 1.28824 40216 40216 1042160 1024 clgpu
Trec3/Trec3.mtx 1.6212e-05 1 2 1 1024 native
Trec3/Trec3.mtx 0.486612 1 2 1 1024 opencl
Trec3/Trec3.mtx 0.255039 1 2 1 1024 clgpu
Trec4/Trec4.mtx 2.1752e-05 2 3 3 1024 native
Trec4/Trec4.mtx 0.522139 2 3 3 1024 opencl
Trec4/Trec4.mtx 0.259701 2 3 3 1024 clgpu
Trec5/Trec5.mtx 3.3701e-05 3 7 12 1024 native
Trec5/Trec5.mtx 0.518581 3 7 12 1024 opencl
Trec5/Trec5.mtx 0.26655 3 7 12 1024 clgpu
Trec6/Trec6.mtx 7.7466e-05 6 15 40 1024 native
Trec6/Trec6.mtx 0.516296 6 15 40 1024 opencl
Trec6/Trec6.mtx 0.270861 6 15 40 1024 clgpu
Trec7/Trec7.mtx 0.000342922 11 36 147 1024 native
Trec7/Trec7.mtx 0.532944 11 36 147 1024 opencl
Trec7/Trec7.mtx 0.271966 11 36 147 1024 clgpu
Trec8/Trec8.mtx 0.00126509 23 84 549 1024 native
Trec8/Trec8.mtx 0.517972 23 84 549 1024 opencl
Trec8/Trec8.mtx 0.25698 23 84 549 1024 clgpu
Trec9/Trec9.mtx 0.00438147 47 201 2147 1024 native
Trec9/Trec9.mtx 0.537231 47 201 2147 1024 opencl
Trec9/Trec9.mtx 0.259622 47 201 2147 1024 clgpu
Trec11/Trec11.mtx 0.0485448 235 1138 35705 1024 native
Trec11/Trec11.mtx 0.563098 235 1138 35705 1024 opencl
Trec11/Trec11.mtx 0.296694 235 1138 35705 1024 clgpu
Trec12/Trec12.mtx 0.286911 551 2726 151219 1024 native
Trec12/Trec12.mtx 0.726463 551 2726 151219 1024 opencl
Trec12/Trec12.mtx 0.361695 551 2726 151219 1024 clgpu
Trec13/Trec13.mtx 1.65835 1301 6561 654517 1024 native
Trec13/Trec13.mtx 1.5499 1301 6561 654517 1024 opencl
Trec13/Trec13.mtx 0.849426 1301 6561 654517 1024 clgpu
Trec14/Trec14.mtx 7.10803 3159 15905 2872265 1024 native
Trec14/Trec14.mtx 5.08096 3159 15905 2872265 1024 opencl
Trec14/Trec14.mtx 2.41335 3159 15905 2872265 1024 clgpu
cat_ears_2_1/cat_ears_2_1.mtx 0.000679214 85 85 254 1024 native
cat_ears_2_1/cat_ears_2_1.mtx 0.509231 85 85 254 1024 opencl
cat_ears_2_1/cat_ears_2_1.mtx 0.261726 85 85 254 1024 clgpu
cat_ears_2_4/cat_ears_2_4.mtx 0.0227581 1009 2689 7982 1024 native
cat_ears_2_4/cat_ears_2_4.mtx 0.541874 1009 2689 7982 1024 opencl
cat_ears_2_4/cat_ears_2_4.mtx 0.282276 1009 2689 7982 1024 clgpu
cat_ears_3_1/cat_ears_3_1.mtx 0.00162989 204 181 542 1024 native
cat_ears_3_1/cat_ears_3_1.mtx 0.517342 204 181 542 1024 opencl
cat_ears_3_1/cat_ears_3_1.mtx 0.271121 204 181 542 1024 clgpu
cat_ears_3_4/cat_ears_3_4.mtx 0.115232 5226 13271 39592 1024 native
cat_ears_3_4/cat_ears_3_4.mtx 0.61375 5226 13271 39592 1024 opencl
cat_ears_3_4/cat_ears_3_4.mtx 0.316577 5226 13271 39592 1024 clgpu
cat_ears_4_1/cat_ears_4_1.mtx 0.00383876 377 313 938 1024 native
cat_ears_4_1/cat_ears_4_1.mtx 0.506731 377 313 938 1024 opencl
cat_ears_4_1/cat_ears_4_1.mtx 0.273434 377 313 938 1024 clgpu
flower_4_1/flower_4_1.mtx 0.00162327 121 129 386 1024 native
flower_4_1/flower_4_1.mtx 0.514733 121 129 386 1024 opencl
flower_4_1/flower_4_1.mtx 0.265613 121 129 386 1024 clgpu
flower_4_4/flower_4_4.mtx 0.0437267 1837 5529 16466 1024 native
flower_4_4/flower_4_4.mtx 0.565189 1837 5529 16466 1024 opencl
flower_4_4/flower_4_4.mtx 0.297265 1837 5529 16466 1024 clgpu
flower_5_1/flower_5_1.mtx 0.00228053 211 201 602 1024 native
flower_5_1/flower_5_1.mtx 0.529101 211 201 602 1024 opencl
flower_5_1/flower_5_1.mtx 0.263012 211 201 602 1024 clgpu
flower_5_4/flower_5_4.mtx 0.122048 5226 14721 43942 1024 native
flower_5_4/flower_5_4.mtx 0.623421 5226 14721 43942 1024 opencl
flower_5_4/flower_5_4.mtx 0.327848 5226 14721 43942 1024 clgpu
flower_7_1/flower_7_1.mtx 0.00416207 463 393 1178 1024 native
flower_7_1/flower_7_1.mtx 0.529965 463 393 1178 1024 opencl
flower_7_1/flower_7_1.mtx 0.265948 463 393 1178 1024 clgpu
flower_7_4/flower_7_4.mtx 1.33384 27693 67593 202218 1024 native
flower_7_4/flower_7_4.mtx 1.07459 27693 67593 202218 1024 opencl
flower_7_4/flower_7_4.mtx 0.615665 27693 67593 202218 1024 clgpu
flower_8_1/flower_8_1.mtx 0.00606265 625 513 1538 1024 native
flower_8_1/flower_8_1.mtx 0.526687 625 513 1538 1024 opencl
flower_8_1/flower_8_1.mtx 0.256846 625 513 1538 1024 clgpu
flower_8_4/flower_8_4.mtx 2.57643 55081 125361 375266 1024 native
flower_8_4/flower_8_4.mtx 1.53117 55081 125361 375266 1024 opencl
flower_8_4/flower_8_4.mtx 1.03162 55081 125361 375266 1024 clgpu
kneser_10_4_1/kneser_10_4_1.mtx 8.66989 349651 330751 992252 1024 native
kneser_10_4_1/kneser_10_4_1.mtx 3.90366 349651 330751 992252 1024 opencl
kneser_10_4_1/kneser_10_4_1.mtx 2.50305 349651 330751 992252 1024 clgpu
kneser_8_3_1/kneser_8_3_1.mtx 0.137411 15737 15681 47042 1024 native
kneser_8_3_1/kneser_8_3_1.mtx 0.654294 15737 15681 47042 1024 opencl
kneser_8_3_1/kneser_8_3_1.mtx 0.345137 15737 15681 47042 1024 clgpu
wheel_3_1/wheel_3_1.mtx 0.000173459 21 25 74 1024 native
wheel_3_1/wheel_3_1.mtx 0.523012 21 25 74 1024 opencl
wheel_3_1/wheel_3_1.mtx 0.258696 21 25 74 1024 clgpu
wheel_4_1/wheel_4_1.mtx 0.00026426 36 41 122 1024 native
wheel_4_1/wheel_4_1.mtx 0.494772 36 41 122 1024 opencl
wheel_4_1/wheel_4_1.mtx 0.260897 36 41 122 1024 clgpu
wheel_5_1/wheel_5_1.mtx 0.000378709 57 61 182 1024 native
wheel_5_1/wheel_5_1.mtx 0.514162 57 61 182 1024 opencl
wheel_5_1/wheel_5_1.mtx 0.258213 57 61 182 1024 clgpu
wheel_601/wheel_601.mtx 17.4222 902103 723605 2170814 1024 native
wheel_601/wheel_601.mtx 12.4192 902103 723605 2170814 1024 opencl
wheel_601/wheel_601.mtx 5.03601 902103 723605 2170814 1024 clgpu
wheel_6_1/wheel_6_1.mtx 0.000652784 83 85 254 1024 native
wheel_6_1/wheel_6_1.mtx 0.526086 83 85 254 1024 opencl
wheel_6_1/wheel_6_1.mtx 0.272646 83 85 254 1024 clgpu
wheel_7_1/wheel_7_1.mtx 0.00135409 114 113 338 1024 native
wheel_7_1/wheel_7_1.mtx 0.522409 114 113 338 1024 opencl
wheel_7_1/wheel_7_1.mtx 0.257103 114 113 338 1024 clgpu
rel3/rel3.mtx 6.6888e-05 12 5 18 1024 native
rel3/rel3.mtx 0.513017 12 5 18 1024 opencl
rel3/rel3.mtx 0.266559 12 5 18 1024 clgpu
rel4/rel4.mtx 0.00032767 66 12 104 1024 native
rel4/rel4.mtx 0.523114 66 12 104 1024 opencl
rel4/rel4.mtx 0.263745 66 12 104 1024 clgpu
rel6/rel6.mtx 0.00872362 2340 157 5101 1024 native
rel6/rel6.mtx 0.521481 2340 157 5101 1024 opencl
rel6/rel6.mtx 0.282868 2340 157 5101 1024 clgpu
rel7/rel7.mtx 0.0726164 21924 1045 50636 1024 native
rel7/rel7.mtx 0.640408 21924 1045 50636 1024 opencl
rel7/rel7.mtx 0.346621 21924 1045 50636 1024 clgpu
rel8/rel8.mtx 3.49669 345688 12347 821839 1024 native
rel8/rel8.mtx 2.53649 345688 12347 821839 1024 opencl
rel8/rel8.mtx 2.00808 345688 12347 821839 1024 clgpu
relat3/relat3.mtx 8.1391e-05 12 5 24 1024 native
relat3/relat3.mtx 0.517782 12 5 24 1024 opencl
relat3/relat3.mtx 0.258475 12 5 24 1024 clgpu
relat4/relat4.mtx 0.000528517 66 12 172 1024 native
relat4/relat4.mtx 0.511233 66 12 172 1024 opencl
relat4/relat4.mtx 0.257901 66 12 172 1024 clgpu
relat5/relat5.mtx 0.00231513 340 35 1058 1024 native
relat5/relat5.mtx 0.519014 340 35 1058 1024 opencl
relat5/relat5.mtx 0.255588 340 35 1058 1024 clgpu
relat6/relat6.mtx 0.0112462 2340 157 8108 1024 native
relat6/relat6.mtx 0.515744 2340 157 8108 1024 opencl
relat6/relat6.mtx 0.278566 2340 157 8108 1024 clgpu
relat7b/relat7b.mtx 0.104618 21924 1045 81355 1024 native
relat7b/relat7b.mtx 0.64833 21924 1045 81355 1024 opencl
relat7b/relat7b.mtx 0.358779 21924 1045 81355 1024 clgpu
relat7/relat7.mtx 0.109105 21924 1045 81355 1024 native
relat7/relat7.mtx 0.690814 21924 1045 81355 1024 opencl
relat7/relat7.mtx 0.364766 21924 1045 81355 1024 clgpu
D_5/D_5.mtx 0.0086459 434 115 1832 1024 native
D_5/D_5.mtx 0.518104 434 115 1832 1024 opencl
D_5/D_5.mtx 0.273667 434 115 1832 1024 clgpu
D_6/D_6.mtx 0.0201615 970 435 6491 1024 native
D_6/D_6.mtx 0.53569 970 435 6491 1024 opencl
D_6/D_6.mtx 0.277571 970 435 6491 1024 clgpu
D_7/D_7.mtx 0.0325411 1270 971 12714 1024 native
D_7/D_7.mtx 0.542513 1270 971 12714 1024 opencl
D_7/D_7.mtx 0.276443 1270 971 12714 1024 clgpu
D_8/D_8.mtx 0.0336294 1132 1271 14966 1024 native
D_8/D_8.mtx 0.543393 1132 1271 14966 1024 opencl
D_8/D_8.mtx 0.28007 1132 1271 14966 1024 clgpu
D_9/D_9.mtx 0.0259993 815 1133 12395 1024 native
D_9/D_9.mtx 0.529421 815 1133 12395 1024 opencl
D_9/D_9.mtx 0.285555 815 1133 12395 1024 clgpu
D_10/D_10.mtx 0.01557 460 816 7614 1024 native
D_10/D_10.mtx 0.537896 460 816 7614 1024 opencl
D_10/D_10.mtx 0.272559 460 816 7614 1024 clgpu
D_11/D_11.mtx 0.00719066 169 461 2952 1024 native
D_11/D_11.mtx 0.533981 169 461 2952 1024 opencl
D_11/D_11.mtx 0.271794 169 461 2952 1024 clgpu
08blocks/08blocks.mtx 0.00152134 300 300 592 1024 native
08blocks/08blocks.mtx 0.53781 300 300 592 1024 opencl
08blocks/08blocks.mtx 0.266377 300 300 592 1024 clgpu
EX1/EX1.mtx 0.0149253 560 560 8736 1024 native
EX1/EX1.mtx 0.524785 560 560 8736 1024 opencl
EX1/EX1.mtx 0.262466 560 560 8736 1024 clgpu
EX3/EX3.mtx 0.112392 2600 2600 71760 1024 native
EX3/EX3.mtx 0.631468 2600 2600 71760 1024 opencl
EX3/EX3.mtx 0.303281 2600 2600 71760 1024 clgpu
EX4/EX4.mtx 0.112082 2600 2600 71760 1024 native
EX4/EX4.mtx 0.613574 2600 2600 71760 1024 opencl
EX4/EX4.mtx 0.31902 2600 2600 71760 1024 clgpu
EX5/EX5.mtx 0.834205 6545 6545 295680 1024 native
EX5/EX5.mtx 1.01007 6545 6545 295680 1024 opencl
EX5/EX5.mtx 0.480007 6545 6545 295680 1024 clgpu
EX6/EX6.mtx 0.824901 6545 6545 295680 1024 native
EX6/EX6.mtx 1.045 6545 6545 295680 1024 opencl
EX6/EX6.mtx 0.480166 6545 6545 295680 1024 clgpu
abtaha2/abtaha2.mtx 0.341141 37932 331 137228 1024 native
abtaha2/abtaha2.mtx 0.887345 37932 331 137228 1024 opencl
abtaha2/abtaha2.mtx 0.419535 37932 331 137228 1024 clgpu
abtaha1/abtaha1.mtx 0.0599498 14596 209 51307 1024 native
abtaha1/abtaha1.mtx 0.597073 14596 209 51307 1024 opencl
abtaha1/abtaha1.mtx 0.31912 14596 209 51307 1024 clgpu
Trefethen_20b/Trefethen_20b.mtx 0.000408447 19 19 147 1024 native
Trefethen_20b/Trefethen_20b.mtx 0.525419 19 19 147 1024 opencl
Trefethen_20b/Trefethen_20b.mtx 0.265506 19 19 147 1024 clgpu
Trefethen_20/Trefethen_20.mtx 0.000273411 20 20 158 1024 native
Trefethen_20/Trefethen_20.mtx 0.498909 20 20 158 1024 opencl
Trefethen_20/Trefethen_20.mtx 0.262027 20 20 158 1024 clgpu
Trefethen_150/Trefethen_150.mtx 0.0036203 150 150 2040 1024 native
Trefethen_150/Trefethen_150.mtx 0.517227 150 150 2040 1024 opencl
Trefethen_150/Trefethen_150.mtx 0.268385 150 150 2040 1024 clgpu
Trefethen_200/Trefethen_200.mtx 0.0042961 200 200 2890 1024 native
Trefethen_200/Trefethen_200.mtx 0.522997 200 200 2890 1024 opencl
Trefethen_200/Trefethen_200.mtx 0.273604 200 200 2890 1024 clgpu
Trefethen_300/Trefethen_300.mtx 0.00671044 300 300 4678 1024 native
Trefethen_300/Trefethen_300.mtx 0.535398 300 300 4678 1024 opencl
Trefethen_300/Trefethen_300.mtx 0.270355 300 300 4678 1024 clgpu
Trefethen_500/Trefethen_500.mtx 0.0109031 500 500 8478 1024 native
Trefethen_500/Trefethen_500.mtx 0.545798 500 500 8478 1024 opencl
Trefethen_500/Trefethen_500.mtx 0.28154 500 500 8478 1024 clgpu
Trefethen_700/Trefethen_700.mtx 0.0167168 700 700 12654 1024 native
Trefethen_700/Trefethen_700.mtx 0.538874 700 700 12654 1024 opencl
Trefethen_700/Trefethen_700.mtx 0.266862 700 700 12654 1024 clgpu
Trefethen_2000/Trefethen_2000.mtx 0.0580882 2000 2000 41906 1024 native
Trefethen_2000/Trefethen_2000.mtx 0.579739 2000 2000 41906 1024 opencl
Trefethen_2000/Trefethen_2000.mtx 0.277763 2000 2000 41906 1024 clgpu
Trefethen_20000b/Trefethen_20000b.mtx 1.77488 19999 19999 554435 1024 native
Trefethen_20000b/Trefethen_20000b.mtx 1.56634 19999 19999 554435 1024 opencl
Trefethen_20000b/Trefethen_20000b.mtx 0.840575 19999 19999 554435 1024 clgpu
Trefethen_20000/Trefethen_20000.mtx 1.66664 20000 20000 554466 1024 native
Trefethen_20000/Trefethen_20000.mtx 1.5835 20000 20000 554466 1024 opencl
Trefethen_20000/Trefethen_20000.mtx 0.850626 20000 20000 554466 1024 clgpu
case9/case9.mtx 0.246421 14454 14454 147972 1024 native
case9/case9.mtx 2.55407 14454 14454 147972 1024 opencl
case9/case9.mtx 0.438977 14454 14454 147972 1024 clgpu
mono_500Hz/mono_500Hz.mtx 20.969 169410 169410 5036288 1024 native
mono_500Hz/mono_500Hz.mtx 10.1795 169410 169410 5036288 1024 opencl
mono_500Hz/mono_500Hz.mtx 4.59145 169410 169410 5036288 1024 clgpu
TSOPF_FS_b300/TSOPF_FS_b300.mtx 11.0326 29214 29214 4400122 1024 native
TSOPF_FS_b300/TSOPF_FS_b300.mtx 7.8266 29214 29214 4400122 1024 opencl
TSOPF_FS_b300/TSOPF_FS_b300.mtx 3.55223 29214 29214 4400122 1024 clgpu
TSOPF_FS_b162_c1/TSOPF_FS_b162_c1.mtx 1.69904 10798 10798 608540 1024 native
TSOPF_FS_b162_c1/TSOPF_FS_b162_c1.mtx 1.69453 10798 10798 608540 1024 opencl
TSOPF_FS_b162_c1/TSOPF_FS_b162_c1.mtx 0.851791 10798 10798 608540 1024 clgpu
TSOPF_FS_b162_c3/TSOPF_FS_b162_c3.mtx 4.91019 30798 30798 1801300 1024 native
TSOPF_FS_b162_c3/TSOPF_FS_b162_c3.mtx 4.06658 30798 30798 1801300 1024 opencl
TSOPF_FS_b162_c3/TSOPF_FS_b162_c3.mtx 1.74672 30798 30798 1801300 1024 clgpu
TSOPF_FS_b162_c4/TSOPF_FS_b162_c4.mtx 6.42896 40798 40798 2398220 1024 native
TSOPF_FS_b162_c4/TSOPF_FS_b162_c4.mtx 5.18952 40798 40798 2398220 1024 opencl
TSOPF_FS_b162_c4/TSOPF_FS_b162_c4.mtx 2.1844 40798 40798 2398220 1024 clgpu
TSOPF_FS_b300_c1/TSOPF_FS_b300_c1.mtx 11.0423 29214 29214 4400122 1024 native
TSOPF_FS_b300_c1/TSOPF_FS_b300_c1.mtx 7.79318 29214 29214 4400122 1024 opencl
TSOPF_FS_b300_c1/TSOPF_FS_b300_c1.mtx 3.56181 29214 29214 4400122 1024 clgpu
TSOPF_FS_b300_c2/TSOPF_FS_b300_c2.mtx 21.9272 56814 56814 8767466 1024 native
TSOPF_FS_b300_c2/TSOPF_FS_b300_c2.mtx 14.5146 56814 56814 8767466 1024 opencl
TSOPF_FS_b300_c2/TSOPF_FS_b300_c2.mtx 8.03173 56814 56814 8767466 1024 clgpu
TSOPF_FS_b39_c19/TSOPF_FS_b39_c19.mtx 6.23171 76216 76216 1977600 1024 native
TSOPF_FS_b39_c19/TSOPF_FS_b39_c19.mtx 7.90724 76216 76216 1977600 1024 opencl
TSOPF_FS_b39_c19/TSOPF_FS_b39_c19.mtx 2.10917 76216 76216 1977600 1024 clgpu
TSOPF_FS_b39_c30/TSOPF_FS_b39_c30.mtx 9.82908 120216 120216 3121160 1024 native
TSOPF_FS_b39_c30/TSOPF_FS_b39_c30.mtx 11.8196 120216 120216 3121160 1024 opencl
TSOPF_FS_b39_c30/TSOPF_FS_b39_c30.mtx 3.06845 120216 120216 3121160 1024 clgpu
TSOPF_FS_b39_c7/TSOPF_FS_b39_c7.mtx 2.22765 28216 28216 730080 1024 native
TSOPF_FS_b39_c7/TSOPF_FS_b39_c7.mtx 3.2339 28216 28216 730080 1024 opencl
TSOPF_FS_b39_c7/TSOPF_FS_b39_c7.mtx 1.00135 28216 28216 730080 1024 clgpu
TSOPF_FS_b9_c6/TSOPF_FS_b9_c6.mtx 0.307761 14454 14454 147972 1024 native
TSOPF_FS_b9_c6/TSOPF_FS_b9_c6.mtx 2.57621 14454 14454 147972 1024 opencl
TSOPF_FS_b9_c6/TSOPF_FS_b9_c6.mtx 0.413332 14454 14454 147972 1024 clgpu
TSOPF_RS_b162_c1/TSOPF_RS_b162_c1.mtx 0.52465 5374 5374 205399 1024 native
TSOPF_RS_b162_c1/TSOPF_RS_b162_c1.mtx 0.901841 5374 5374 205399 1024 opencl
TSOPF_RS_b162_c1/TSOPF_RS_b162_c1.mtx 0.404598 5374 5374 205399 1024 clgpu
TSOPF_RS_b162_c3/TSOPF_RS_b162_c3.mtx 1.76194 15374 15374 610299 1024 native
TSOPF_RS_b162_c3/TSOPF_RS_b162_c3.mtx 1.74572 15374 15374 610299 1024 opencl
TSOPF_RS_b162_c3/TSOPF_RS_b162_c3.mtx 0.857364 15374 15374 610299 1024 clgpu
TSOPF_RS_b162_c4/TSOPF_RS_b162_c4.mtx 2.25362 20374 20374 812749 1024 native
TSOPF_RS_b162_c4/TSOPF_RS_b162_c4.mtx 2.0996 20374 20374 812749 1024 opencl
TSOPF_RS_b162_c4/TSOPF_RS_b162_c4.mtx 1.03354 20374 20374 812749 1024 clgpu
TSOPF_RS_b2052_c1/TSOPF_RS_b2052_c1.mtx 16.4986 25626 25626 6761100 1024 native
TSOPF_RS_b2052_c1/TSOPF_RS_b2052_c1.mtx 10.9914 25626 25626 6761100 1024 opencl
TSOPF_RS_b2052_c1/TSOPF_RS_b2052_c1.mtx 5.61066 25626 25626 6761100 1024 clgpu
TSOPF_RS_b300_c2/TSOPF_RS_b300_c2.mtx 7.41547 28338 28338 2943887 1024 native
TSOPF_RS_b300_c2/TSOPF_RS_b300_c2.mtx 5.69312 28338 28338 2943887 1024 opencl
TSOPF_RS_b300_c2/TSOPF_RS_b300_c2.mtx 2.60974 28338 28338 2943887 1024 clgpu
TSOPF_RS_b300_c3/TSOPF_RS_b300_c3.mtx 11.2208 42138 42138 4413449 1024 native
TSOPF_RS_b300_c3/TSOPF_RS_b300_c3.mtx 8.35873 42138 42138 4413449 1024 opencl
TSOPF_RS_b300_c3/TSOPF_RS_b300_c3.mtx 3.71738 42138 42138 4413449 1024 clgpu
TSOPF_RS_b39_c19/TSOPF_RS_b39_c19.mtx 2.27323 38098 38098 684206 1024 native
TSOPF_RS_b39_c19/TSOPF_RS_b39_c19.mtx 1.9328 38098 38098 684206 1024 opencl
TSOPF_RS_b39_c19/TSOPF_RS_b39_c19.mtx 1.01509 38098 38098 684206 1024 clgpu
TSOPF_RS_b39_c30/TSOPF_RS_b39_c30.mtx 3.53444 60098 60098 1079986 1024 native
TSOPF_RS_b39_c30/TSOPF_RS_b39_c30.mtx 2.78653 60098 60098 1079986 1024 opencl
TSOPF_RS_b39_c30/TSOPF_RS_b39_c30.mtx 1.40477 60098 60098 1079986 1024 clgpu
TSOPF_RS_b678_c1/TSOPF_RS_b678_c1.mtx 10.8196 18696 18696 4396289 1024 native
TSOPF_RS_b678_c1/TSOPF_RS_b678_c1.mtx 7.87588 18696 18696 4396289 1024 opencl
TSOPF_RS_b678_c1/TSOPF_RS_b678_c1.mtx 3.51173 18696 18696 4396289 1024 clgpu
TSOPF_RS_b678_c2/TSOPF_RS_b678_c2.mtx 21.6125 35696 35696 8781949 1024 native
TSOPF_RS_b678_c2/TSOPF_RS_b678_c2.mtx 13.9801 35696 35696 8781949 1024 opencl
TSOPF_RS_b678_c2/TSOPF_RS_b678_c2.mtx 8.0756 35696 35696 8781949 1024 clgpu
TSOPF_RS_b9_c6/TSOPF_RS_b9_c6.mtx 0.0566843 7224 7224 54082 1024 native
TSOPF_RS_b9_c6/TSOPF_RS_b9_c6.mtx 0.591549 7224 7224 54082 1024 opencl
TSOPF_RS_b9_c6/TSOPF_RS_b9_c6.mtx 0.323345 7224 7224 54082 1024 clgpu
image_interp/image_interp.mtx 3.23343 240000 120000 711683 1024 native
image_interp/image_interp.mtx 2.47326 240000 120000 711683 1024 opencl
image_interp/image_interp.mtx 1.62378 240000 120000 711683 1024 clgpu
mesh_deform/mesh_deform.mtx 3.03598 234023 9393 853829 1024 native
mesh_deform/mesh_deform.mtx 2.42488 234023 9393 853829 1024 opencl
mesh_deform/mesh_deform.mtx 1.49804 234023 9393 853829 1024 clgpu
130bit/130bit.mtx 0.0150689 584 575 6120 1024 native
130bit/130bit.mtx 0.540972 584 575 6120 1024 opencl
130bit/130bit.mtx 0.271136 584 575 6120 1024 clgpu
145bit/145bit.mtx 0.0265096 1002 993 11315 1024 native
145bit/145bit.mtx 0.540042 1002 993 11315 1024 opencl
145bit/145bit.mtx 0.276708 1002 993 11315 1024 clgpu
162bit/162bit.mtx 0.0893038 3606 3597 37118 1024 native
162bit/162bit.mtx 0.600754 3606 3597 37118 1024 opencl
162bit/162bit.mtx 0.292208 3606 3597 37118 1024 clgpu
176bit/176bit.mtx 0.19742 7441 7431 82270 1024 native
176bit/176bit.mtx 0.696004 7441 7431 82270 1024 opencl
176bit/176bit.mtx 0.331079 7441 7431 82270 1024 clgpu
208bit/208bit.mtx 0.9984 24430 24421 299756 1024 native
208bit/208bit.mtx 1.14313 24430 24421 299756 1024 opencl
208bit/208bit.mtx 0.598763 24430 24421 299756 1024 clgpu
TS/TS.mtx 0.0620612 2142 2142 45262 1024 native
TS/TS.mtx 0.596658 2142 2142 45262 1024 opencl
TS/TS.mtx 0.301281 2142 2142 45262 1024 clgpu
thermomech_TC/thermomech_TC.mtx 4.30853 102158 102158 711558 1024 native
thermomech_TC/thermomech_TC.mtx 2.55672 102158 102158 711558 1024 opencl
thermomech_TC/thermomech_TC.mtx 1.34705 102158 102158 711558 1024 clgpu
thermomech_TK/thermomech_TK.mtx 4.36343 102158 102158 711558 1024 native
thermomech_TK/thermomech_TK.mtx 2.55895 102158 102158 711558 1024 opencl
thermomech_TK/thermomech_TK.mtx 1.35643 102158 102158 711558 1024 clgpu
thermomech_dM/thermomech_dM.mtx 12.3354 204316 204316 1423116 1024 native
thermomech_dM/thermomech_dM.mtx 4.97265 204316 204316 1423116 1024 opencl
thermomech_dM/thermomech_dM.mtx 2.20554 204316 204316 1423116 1024 clgpu
thermomech_dK/thermomech_dK.mtx 16.9044 204316 204316 2846228 1024 native
thermomech_dK/thermomech_dK.mtx 7.49327 204316 204316 2846228 1024 opencl
thermomech_dK/thermomech_dK.mtx 3.20295 204316 204316 2846228 1024 clgpu
shallow_water1/shallow_water1.mtx 1.54677 81920 81920 327680 1024 native
shallow_water1/shallow_water1.mtx 1.39498 81920 81920 327680 1024 opencl
shallow_water1/shallow_water1.mtx 0.918149 81920 81920 327680 1024 clgpu
shallow_water2/shallow_water2.mtx 1.52045 81920 81920 327680 1024 native
shallow_water2/shallow_water2.mtx 1.3855 81920 81920 327680 1024 opencl
shallow_water2/shallow_water2.mtx 0.932226 81920 81920 327680 1024 clgpu
tomographic1/tomographic1.mtx 3.75136 73159 59498 647495 1024 native
tomographic1/tomographic1.mtx 2.1184 73159 59498 647495 1024 opencl
tomographic1/tomographic1.mtx 1.14421 73159 59498 647495 1024 clgpu
atmosmodj/atmosmodj.mtx 40.4751 1270432 1270432 8814880 1024 native
atmosmodj/atmosmodj.mtx 20.2951 1270432 1270432 8814880 1024 opencl
atmosmodj/atmosmodj.mtx 11.0927 1270432 1270432 8814880 1024 clgpu
ABACUS_shell_ud/ABACUS_shell_ud.mtx 0.766009 23412 23412 218484 1024 native
ABACUS_shell_ud/ABACUS_shell_ud.mtx 1.01679 23412 23412 218484 1024 opencl
ABACUS_shell_ud/ABACUS_shell_ud.mtx 0.489785 23412 23412 218484 1024 clgpu
